DISTRICT,Latitude,Longitude,date,Precip,Pressure,Humidity_2m,RH_2m,Temp_2m,MaxTemp_2m,MinTemp_2m,TempRange_2m,WindSpeed_10m,WindSpeed_50m,Rice(coarse)_price,Wheat_flour_price
banke,28.1,81.7,2012-05-15,0.212258064516129,91.82870967741935,5.768709677419356,20.01,30.228064516129034,37.71677419354839,22.358064516129037,15.358064516129032,3.071935483870968,3.910967741935484,28.0,32.0
banke,28.1,81.7,2012-06-15,1.1766666666666663,91.299,9.513333333333332,28.95433333333333,32.74066666666667,39.27166666666667,26.171666666666667,13.100333333333332,3.234,4.125333333333334,26.0,29.33
banke,28.1,81.7,2012-07-15,11.82258064516129,91.47548387096774,18.48677419354839,77.26096774193549,26.77806451612903,30.291612903225804,23.76483870967742,6.526774193548388,2.534838709677419,3.423548387096774,28.0,28.0
banke,28.1,81.7,2012-08-15,12.310645161290322,91.75064516129032,18.88064516129032,85.60258064516128,25.24258064516129,28.55,22.455806451612904,6.094838709677419,2.246774193548388,3.072258064516129,28.0,28.0
banke,28.1,81.7,2012-09-15,10.624666666666666,92.08633333333334,17.495333333333335,86.53033333333333,23.840666666666667,27.261666666666667,20.99533333333333,6.266333333333334,2.050666666666667,2.8266666666666667,30.0,32.0
banke,28.1,81.7,2012-10-15,0.2061290322580645,92.57129032258064,12.308064516129033,73.8958064516129,20.611612903225808,25.245806451612903,16.839354838709678,8.407741935483871,1.7303225806451612,2.1596774193548387,30.0,32.0
banke,28.1,81.7,2012-11-15,0.0283333333333333,92.657,8.063333333333334,62.903666666666666,16.495333333333335,22.31,12.650333333333332,9.658666666666669,1.8193333333333328,2.293333333333333,30.0,32.0
banke,28.1,81.7,2012-12-15,0.05,92.69612903225806,5.358064516129032,51.11064516129032,13.47483870967742,20.28806451612903,9.31483870967742,10.971612903225807,2.1841935483870967,2.8925806451612903,30.0,25.0
banke,28.1,81.7,2013-01-15,1.8735483870967744,92.83129032258064,4.7787096774193545,51.082258064516125,11.64483870967742,18.28258064516129,7.348064516129032,10.93516129032258,2.05483870967742,2.61258064516129,32.0,32.0
banke,28.1,81.7,2013-02-15,3.225714285714285,92.80642857142855,6.984999999999999,61.24964285714286,14.973928571428573,21.049642857142857,10.478571428571428,10.571428571428571,2.3975,3.22,34.0,32.0
banke,28.1,81.7,2013-03-15,0.0964516129032258,92.49806451612903,7.065806451612903,42.82419354838709,20.78967741935484,28.37322580645161,14.776129032258064,13.596129032258066,2.9454838709677422,3.951290322580645,35.0,32.0
banke,28.1,81.7,2013-04-15,0.2023333333333333,92.13833333333334,7.205,32.894666666666666,25.667,33.04666666666667,19.075666666666667,13.972333333333331,3.21,4.272666666666667,36.0,38.0
banke,28.1,81.7,2013-05-15,0.864516129032258,91.7332258064516,6.772903225806452,23.246774193548383,30.21741935483871,37.57225806451613,22.94967741935484,14.623870967741937,2.8706451612903225,3.687741935483871,35.0,38.0
banke,28.1,81.7,2013-06-15,16.566,91.59533333333334,16.680666666666667,68.75533333333333,27.058,31.100666666666665,23.25733333333333,7.842666666666667,2.671,3.5660000000000003,39.0,35.0
banke,28.1,81.7,2013-07-15,16.14032258064516,91.53483870967742,19.54,86.98903225806451,25.50064516129032,28.53967741935484,22.75193548387097,5.78774193548387,2.383870967741936,3.24,36.0,35.0
banke,28.1,81.7,2013-08-15,10.367096774193548,91.78290322580644,19.015806451612903,87.71709677419355,24.95290322580645,28.00064516129032,22.40225806451613,5.599677419354839,2.181290322580645,2.9696774193548388,36.0,35.0
banke,28.1,81.7,2013-09-15,5.693333333333333,92.04566666666666,17.923000000000002,85.79033333333334,24.384666666666664,27.775,21.391666666666666,6.383333333333334,1.8343333333333331,2.470666666666667,37.5,33.7
banke,28.1,81.7,2013-10-15,2.843548387096774,92.48193548387096,14.424193548387096,81.56741935483872,21.60516129032258,25.61903225806452,18.356129032258064,7.263225806451612,1.7677419354838708,2.36741935483871,39.0,35.0
banke,28.1,81.7,2013-11-15,0.1223333333333333,92.75566666666668,8.866000000000001,66.865,17.162666666666667,22.67633333333333,13.459,9.217666666666666,1.7950000000000002,2.288,35.0,35.0
banke,28.1,81.7,2013-12-15,0.182258064516129,92.75516129032258,6.6890322580645165,61.93903225806452,13.981935483870968,20.0641935483871,10.204516129032257,9.86,1.9583870967741936,2.5903225806451613,35.0,35.0
banke,28.1,81.7,2014-02-15,1.5457142857142858,92.61785714285716,6.016428571428572,54.31785714285714,14.376428571428573,21.09857142857143,9.4125,11.685,2.4907142857142857,3.376428571428572,35.0,35.0
banke,28.1,81.7,2014-03-15,0.252258064516129,92.60483870967742,6.775806451612904,43.774193548387096,19.83483870967742,27.024193548387096,14.054193548387095,12.96935483870968,2.7441935483870967,3.613548387096774,36.0,36.0
banke,28.1,81.7,2014-04-15,0.328,92.29233333333332,6.380333333333334,28.93733333333333,25.643,33.477333333333334,18.645666666666667,14.833,3.1146666666666665,4.121333333333333,36.0,38.0
banke,28.1,81.7,2014-05-15,1.500967741935484,91.96967741935484,8.123870967741935,29.36806451612903,29.61387096774193,36.55612903225806,22.714193548387097,13.84258064516129,3.2190322580645163,4.190322580645161,36.0,38.0
banke,28.1,81.7,2014-06-15,3.3793333333333333,91.43766666666669,11.696,36.71833333333333,32.02366666666667,38.037666666666674,25.871666666666663,12.167333333333334,2.8586666666666667,3.6233333333333335,36.0,38.0
banke,28.1,81.7,2014-07-15,14.269032258064517,91.57709677419356,18.118709677419357,72.71774193548387,27.551290322580645,31.138387096774192,24.22225806451613,6.916774193548387,2.170967741935484,2.836129032258065,35.0,35.0
banke,28.1,81.7,2014-08-15,10.310967741935483,91.7332258064516,18.911290322580644,83.22451612903225,25.747096774193547,28.878064516129037,22.869032258064514,6.006774193548387,2.295483870967742,3.053870967741936,35.0,35.0
banke,28.1,81.7,2014-09-15,5.684666666666667,92.05233333333334,16.926333333333336,81.47600000000001,24.278666666666663,27.822666666666667,21.236,6.587999999999999,2.128,2.872333333333333,37.0,38.0
banke,28.1,81.7,2014-10-15,1.6693548387096775,92.63903225806452,11.986774193548388,68.84290322580645,21.414193548387097,26.30032258064516,17.57,8.730322580645161,1.9877419354838708,2.6106451612903223,37.0,38.0
banke,28.1,81.7,2014-11-15,0.0,92.67266666666666,7.054333333333333,50.535,17.848666666666666,24.46,13.671666666666663,10.789333333333332,2.159333333333333,2.8266666666666667,38.0,38.0
banke,28.1,81.7,2014-12-15,0.953548387096774,92.85,4.9070967741935485,46.53935483870968,13.736129032258065,20.65129032258065,9.621290322580643,11.029677419354838,2.083548387096774,2.7487096774193547,37.0,38.0
banke,28.1,81.7,2015-01-15,1.5048387096774196,92.9216129032258,5.313548387096774,54.016129032258064,12.478387096774194,19.365483870967743,7.932903225806451,11.435483870967742,2.200967741935484,2.923548387096774,37.0,38.0
banke,28.1,81.7,2015-02-15,0.7024999999999999,92.76928571428572,6.094285714285713,47.3825,16.59892857142857,23.615714285714287,11.505714285714287,12.108571428571429,2.39,3.1275000000000004,37.0,38.0
banke,28.1,81.7,2015-03-15,4.142258064516129,92.7148387096774,8.15967741935484,54.53516129032258,19.286129032258064,25.71677419354839,13.933870967741935,11.783548387096776,2.734193548387097,3.7174193548387096,37.0,38.0
banke,28.1,81.7,2015-04-15,2.0363333333333333,92.32333333333332,9.318333333333332,47.056,23.854666666666667,30.113333333333333,18.223666666666663,11.889333333333331,2.6006666666666667,3.4736666666666665,38.0,38.0
banke,28.1,81.7,2015-05-15,1.1735483870967742,91.94580645161292,8.485161290322582,30.59290322580645,29.503225806451614,36.53032258064516,22.45774193548387,14.073548387096771,2.793870967741936,3.5625806451612902,38.0,38.0
banke,28.1,81.7,2015-06-15,8.949666666666667,91.64033333333332,12.906666666666666,45.77066666666666,30.129666666666665,35.764,24.503666666666668,11.261333333333331,2.47,3.1713333333333336,37.0,38.0
banke,28.1,81.7,2015-07-15,9.578387096774192,91.59548387096774,18.825161290322583,79.80870967741936,26.37483870967742,29.971290322580646,23.21,6.760645161290323,2.579677419354838,3.48483870967742,37.0,38.0
banke,28.1,81.7,2015-08-15,10.601290322580644,91.81483870967745,19.08935483870968,84.72193548387096,25.614516129032257,28.906129032258065,22.79064516129032,6.113225806451613,2.235483870967742,2.9983870967741937,37.0,37.0
banke,28.1,81.7,2015-09-15,1.3596666666666666,92.124,16.268666666666668,75.935,24.838,29.080666666666666,21.35633333333333,7.724666666666667,2.1396666666666664,2.857666666666667,38.3,36.0
banke,28.1,81.7,2015-10-15,0.7019354838709677,92.63967741935484,10.386451612903226,55.35354838709677,22.601290322580645,28.50258064516129,18.023225806451613,10.479354838709678,2.045483870967742,2.6870967741935483,40.7,38.0
banke,28.1,81.7,2015-11-15,0.0296666666666666,92.80733333333332,7.249,47.767,19.358,25.91166666666667,14.92,10.99,2.133,2.785333333333333,43.0,42.3
banke,28.1,81.7,2015-12-15,0.0190322580645161,92.90322580645162,4.650967741935484,40.96322580645161,14.50741935483871,21.488387096774197,10.26774193548387,11.218064516129033,2.0193548387096776,2.579677419354838,34.7,41.3
banke,28.1,81.7,2016-01-15,0.2574193548387096,92.84903225806453,3.760967741935484,36.01483870967742,13.560645161290322,20.923870967741934,8.879677419354838,12.04483870967742,2.3167741935483868,3.007096774193548,34.7,41.3
banke,28.1,81.7,2016-02-15,0.4651724137931035,92.8110344827586,4.122758620689655,30.458965517241374,17.519655172413792,25.587241379310345,11.437586206896553,14.15,2.6579310344827585,3.5110344827586206,34.0,40.0
banke,28.1,81.7,2016-03-15,0.7448387096774194,92.57612903225808,5.359032258064516,30.15806451612903,22.281935483870967,30.19,15.848064516129034,14.34258064516129,2.822903225806452,3.729677419354839,34.67,43.0
banke,28.1,81.7,2016-04-15,0.0916666666666666,92.03566666666669,5.188999999999999,19.927,28.40266666666667,36.52633333333333,20.99366666666667,15.533666666666669,3.734,5.028333333333333,34.67,43.0
banke,28.1,81.7,2016-05-15,4.061612903225806,91.90354838709678,10.259032258064517,38.34612903225806,29.014193548387095,35.03354838709677,23.08709677419355,11.948064516129032,2.551290322580645,3.2670967741935484,35.0,41.0
banke,28.1,81.7,2016-06-15,5.71,91.77333333333333,15.667333333333334,57.748666666666665,28.998,33.81633333333333,24.505,9.310333333333334,2.338,3.0643333333333334,36.0,43.0
banke,28.1,81.7,2016-07-15,20.42258064516129,91.65193548387096,19.563870967741934,86.09580645161292,25.728387096774195,28.570967741935487,23.291612903225804,5.2787096774193545,2.3880645161290324,3.206774193548387,36.33,43.33
banke,28.1,81.7,2016-08-15,5.870967741935484,91.75645161290322,19.25354838709677,84.70451612903226,25.74290322580645,28.805806451612906,23.057741935483868,5.748387096774193,2.085483870967742,2.8400000000000003,38.0,41.67
banke,28.1,81.7,2016-09-15,4.936999999999999,92.02066666666666,18.098000000000003,85.67699999999999,24.555,28.237,21.497666666666667,6.738333333333333,2.0463333333333336,2.725,38.3,42.7
banke,28.1,81.7,2016-10-15,1.965483870967742,92.3532258064516,12.18741935483871,65.60161290322581,22.16064516129032,27.061935483870965,18.4541935483871,8.608709677419355,1.8593548387096772,2.385806451612903,38.3,43.7
banke,28.1,81.7,2016-11-15,0.0,92.70933333333332,7.372666666666666,51.91566666666667,18.247,24.644,14.009,10.633333333333333,1.847,2.355,39.7,45.0
banke,28.1,81.7,2016-12-15,0.0003225806451612,92.82193548387096,5.316774193548387,44.52225806451613,15.505806451612903,22.582580645161293,11.323870967741936,11.259032258064517,1.8996774193548387,2.4358064516129034,41.0,45.0
banke,28.1,81.7,2017-01-15,0.9703225806451612,92.87258064516128,4.8100000000000005,45.22806451612903,13.77290322580645,20.873548387096776,9.110645161290323,11.763225806451612,2.2516129032258063,2.9816129032258067,41.0,45.0
banke,28.1,81.7,2017-02-15,0.0175,92.75892857142856,4.914285714285714,36.62607142857143,17.377142857142857,25.276785714285715,11.573571428571428,13.703214285714283,2.495,3.237142857142857,42.0,46.0
banke,28.1,81.7,2017-03-15,1.1658064516129032,92.39290322580644,5.416451612903225,33.73967741935484,20.40741935483871,28.07935483870968,13.922903225806452,14.156129032258066,2.7351612903225804,3.610322580645161,42.0,43.0
banke,28.1,81.7,2017-04-15,0.959,92.08866666666668,6.424666666666667,25.686333333333334,27.447333333333333,35.01933333333333,20.338666666666665,14.680666666666667,2.9,3.822,41.0,43.0
banke,28.1,81.7,2018-04-15,2.665,92.21133333333334,8.220333333333334,36.568666666666665,25.929666666666662,32.824,19.529666666666667,13.295666666666667,2.695666666666667,3.541333333333333,45.0,42.5
banke,28.1,81.7,2018-05-15,3.938709677419354,91.9483870967742,9.808064516129033,37.670967741935485,28.56483870967742,35.14322580645162,22.041935483870965,13.100322580645162,2.6500000000000004,3.407741935483871,45.0,42.5
banke,28.1,81.7,2018-06-15,4.415333333333334,91.50066666666666,15.074000000000002,52.508,29.98433333333333,35.18766666666667,24.986666666666668,10.198666666666666,2.784,3.7386666666666666,42.0,42.0
banke,28.1,81.7,2018-07-15,20.86225806451613,91.46935483870968,19.438064516129035,82.21935483870968,26.41709677419355,29.611612903225808,23.631290322580643,5.98,2.398064516129032,3.3206451612903227,42.0,42.0
banke,28.1,81.7,2018-08-15,16.459032258064518,91.64935483870968,19.282258064516128,88.13741935483871,25.07709677419355,27.896129032258063,22.72,5.176451612903226,1.9483870967741932,2.677096774193548,44.0,42.0
banke,28.1,81.7,2018-09-15,2.6573333333333333,92.13566666666668,18.048333333333336,87.52,24.177333333333333,27.56,21.414,6.1466666666666665,2.225,3.0323333333333333,46.0,42.0
banke,28.1,81.7,2018-10-15,0.0051612903225806,92.6516129032258,11.078709677419354,66.32129032258065,20.693548387096776,25.91064516129032,16.613225806451613,9.298709677419357,2.040967741935484,2.668064516129032,46.0,42.0
banke,28.1,81.7,2018-11-15,0.0306666666666666,92.80066666666669,8.109,59.069,17.765,23.740333333333336,13.815,9.927,1.9346666666666663,2.513,46.0,42.0
banke,28.1,81.7,2018-12-15,0.0054838709677419,92.8967741935484,5.364193548387097,50.44903225806452,13.611290322580643,20.21935483870968,9.528064516129032,10.69,1.815161290322581,2.3122580645161293,45.0,42.0
banke,28.1,81.7,2019-01-15,1.1670967741935483,92.95451612903226,5.1093548387096765,51.085806451612896,12.963870967741936,19.65806451612903,8.72258064516129,10.936774193548388,2.076774193548387,2.766774193548387,40.0,47.0
banke,28.1,81.7,2019-02-15,4.080357142857143,92.78107142857142,6.265000000000001,55.17035714285714,14.804642857142856,21.45357142857143,9.829642857142858,11.622857142857145,2.5617857142857146,3.5067857142857144,40.0,48.0
banke,28.1,81.7,2019-03-15,0.5277419354838709,92.55774193548388,6.588064516129032,44.5158064516129,19.04741935483871,26.423548387096773,12.837096774193547,13.586129032258064,2.7483870967741937,3.664516129032258,42.0,49.0
banke,28.1,81.7,2019-04-15,1.0743333333333331,92.26,8.170666666666667,36.900333333333336,25.780666666666665,32.98166666666667,18.992666666666665,13.987,2.652,3.4186666666666667,40.0,48.0
banke,28.1,81.7,2019-05-15,1.0058064516129033,91.93258064516128,7.470967741935484,26.71483870967742,29.60032258064516,37.14903225806452,22.03516129032258,15.113225806451611,3.262258064516129,4.320322580645161,40.0,50.0
banke,28.1,81.7,2019-06-15,5.937666666666667,91.67266666666666,13.11,44.29,30.624666666666663,36.63766666666666,24.69633333333333,11.943333333333332,2.695666666666667,3.4560000000000004,40.0,50.0
banke,28.1,81.7,2019-07-15,17.03451612903226,91.53032258064516,19.71935483870968,82.36935483870967,26.686129032258066,29.79806451612903,24.026451612903227,5.771612903225806,2.419677419354839,3.2316129032258067,45.0,50.0
banke,28.1,81.7,2019-08-15,6.629032258064516,91.7348387096774,19.640967741935484,86.10903225806452,25.799032258064518,28.83290322580645,23.20387096774194,5.629032258064516,2.106451612903226,2.8380645161290325,45.0,50.0
banke,28.1,81.7,2019-09-15,9.830000000000002,92.17666666666668,18.104333333333333,87.24966666666666,24.247333333333334,27.348,21.80033333333333,5.547,2.087333333333333,2.920333333333333,45.0,50.0
banke,28.1,81.7,2019-10-15,0.3770967741935483,92.6541935483871,13.65258064516129,81.29870967741935,20.87935483870968,24.886451612903222,17.801935483870967,7.083870967741936,1.6403225806451611,2.032258064516129,45.0,47.0
banke,28.1,81.7,2019-11-15,0.1466666666666666,92.77466666666668,9.005666666666666,63.81466666666667,18.130666666666663,23.24566666666667,14.460666666666668,8.786,1.6953333333333334,2.1666666666666665,40.0,48.0
banke,28.1,81.7,2019-12-15,1.6083870967741931,92.96967741935484,5.796774193548386,60.057096774193546,12.15483870967742,17.986451612903227,8.387419354838709,9.6,1.9406451612903224,2.512258064516129,38.0,48.0
chitawan,27.7,84.4,2004-01-15,0.8996774193548387,92.77709677419357,4.403870967741936,42.39774193548387,13.42,20.35483870967742,8.810645161290322,11.545806451612904,1.8358064516129031,2.202903225806452,14.0,16.0
chitawan,27.7,84.4,2004-02-15,0.0017241379310344,92.6444827586207,4.152413793103448,33.86896551724138,16.264137931034483,23.91379310344828,10.763448275862068,13.15103448275862,2.171724137931035,2.5944827586206896,13.0,16.0
chitawan,27.7,84.4,2004-03-15,0.4351612903225806,92.30870967741936,4.265483870967741,22.19903225806452,23.156774193548387,31.516774193548382,16.106451612903225,15.411612903225809,2.649677419354839,3.306451612903226,12.5,16.0
